"","pickupdate","birthyear","gender","race","disposition","dispdate","sentdate","felonycharges","highestcharge","nondrug","drug1","drug2","incarc","suspend","probat","priorarr","priorfelarr","priordrugarr","priorfeldrugarr","priorcon","priorfelcon","priordrugcon","priorfeldrugcon","laterarr","laterarrdate","laterfelarr","laterfelarrdate","laterdrugarr","laterdrugarrdate","laterfeldrugarr","laterfeldrugarrdate","latercon","latercondate","laterfelcon","laterfelcondate","laterdrugcon","laterdrugcondate","laterfeldrugcon","laterfeldrugcondate","probrevoke","probrevokedate","codef","clusterid","ccn","datacoder","cutoffdate1","cutoffdate2","cutoffdate3","toserve","fullreleasetorecid","female","nonblack","pickupdatecode","age","agesq","incjudge","calendar1","calendar2","calendar3","calendar4","calendar5","calendar6","calendar7","calendar8","calendar9","calendar","incarcerate","marijuana","cocaine","crack","heroin","pcp","otherdrug","pwid","dist","conviction","probatnonzero","probsuspend"
"63","2/5/2003",1982,"M","B","Plea","7/29/2003","7/29/2003",1,"pwid",0,"cocaine","0",3,0,0,1,1,1,0,0,0,0,0,1,"8/30/2004",1,"11/10/2005",1,"11/10/2005",1,"11/10/2005",1,"1/19/2006",1,"1/19/2006",1,"1/19/2006",1,"1/19/2006",0,"0",0,976,29259,"3",17714,17898,18049,3,308,0,0,15741,21,441,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
"64","3/21/2003",1975,"M","B","Jury trial not guilty","5/19/2004","",1,"pwid",0,"crack","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,3130,44416,"3",17714,17898,18049,0,9999,0,0,15785,28,784,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"65","10/19/2002",1962,"M","B","DWP","2/25/2003","",1,"dist",0,"marijuana","0",0,0,0,1,1,1,1,1,0,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,516,168372,"1",17714,17898,18049,0,9999,0,0,15632,40,1600,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"66","4/30/2003",1970,"M","B","Plea","7/11/2003","9/23/2003",1,"dist",0,"crack","0",36,24,24,1,1,0,0,0,0,0,0,1,"7/21/2005",1,"7/21/2005",1,"7/21/2005",1,"7/21/2005",1,"9/21/2005",1,"9/21/2005",1,"9/21/2005",1,"9/21/2005",0,"0",0,898,23833,"2",17714,17898,18049,12,381,0,0,15825,33,1089,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,576
"67","1/25/2003",1953,"M","B","Dismissed","3/28/2003","",3,"",0,"","",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,892,23627,"3",17714,17898,18049,0,9999,0,0,15730,50,2500,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"68","7/27/2002",1979,"F","B","DWP","3/31/2003","",1,"pwid",0,"cocaine","0",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,263,123903,"1",17714,17898,18049,0,9999,1,0,15548,23,529,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"69","4/25/2003",1977,"M","B","Plea","12/22/2003","2/13/2004",2,"dist",1,"cocaine","0",36,24,12,1,1,1,1,1,1,1,1,1,"2/13/2004",1,"2/13/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1249,66610,"3",17714,17898,18049,12,0,0,0,15820,26,676,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,288
"70","9/5/2002",1983,"M","B","Dismissed","1/13/2003","",1,"dist",0,"heroin","0",0,0,0,0,0,0,0,0,0,0,0,1,"10/28/2005",1,"10/28/2005",0,"0",0,"0",1,"11/21/2005",1,"11/21/2005",0,"0",0,"0",0,"0",0,379,145146,"1",17714,17898,18049,0,1019,0,0,15588,19,361,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"71","8/10/2002",1962,"M","B","Plea","3/11/2003","5/12/2003",1,"dist",0,"cocaine","0",36,24,36,1,1,0,0,1,1,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,315,2131557,"1",17714,17898,18049,12,9999,0,0,15562,40,1600,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,864
"72","12/18/2002",1982,"M","B","Plea","9/24/2003","12/12/2003",1,"dist",0,"cocaine","0",24,24,18,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"1/26/2005",0,745,198373,"1",17714,17898,18049,0,9999,0,0,15692,20,400,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,432
"73","8/26/2002",1971,"M","B","Plea","11/7/2002","1/7/2003",1,"dist",0,"marijuana","0",12,12,24,1,1,1,1,1,1,1,1,1,"6/30/2003",1,"6/30/2003",1,"6/30/2003",1,"6/30/2003",0,"0",0,"0",0,"0",0,"0",1,"8/13/2004",0,356,139687,"1",17714,17898,18049,0,235,0,0,15578,31,961,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,288
"74","6/19/2002",1981,"M","B","Plea","1/9/2003","3/18/2003",1,"dist",0,"cocaine","0",120,120,36,0,0,0,0,0,0,0,0,1,"3/31/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"7/29/2005",0,72,102655,"1",17714,17898,18049,0,447,0,0,15510,21,441,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,4320
"75","1/23/2003",1964,"F","B","Plea","12/3/2003","12/3/2004",2,"dist",0,"cocaine","marijuana",6,6,12,1,1,1,1,1,1,1,1,1,"4/22/2005",0,"0",1,"4/22/2005",0,"0",1,"5/13/2005",0,"0",1,"5/13/2005",0,"0",0,"0",0,882,22687,"3",17714,17898,18049,0,506,1,0,15728,39,1521,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,72
"76","9/18/2002",1950,"M","B","Dismissed","1/17/2003","",1,"pwid",0,"marijuana","0",0,0,0,1,0,1,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,429,42236,"1",17714,17898,18049,0,9999,0,0,15601,52,2704,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"77","11/8/2002",1984,"M","B","Plea","1/30/2004","5/10/2004",1,"dist",0,"cocaine","0",120,120,36,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,591,178594,"1",17714,17898,18049,0,9999,0,0,15652,18,324,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,4320
"78","8/8/2002",1974,"M","B","Plea","9/26/2002","11/18/2002",1,"dist",0,"cocaine","0",36,18,24,1,1,0,0,1,1,0,0,1,"10/18/2004",1,"11/20/2007",1,"10/18/2004",1,"11/20/2007",1,"6/30/2005",1,"3/24/2008",1,"6/30/2005",1,"3/24/2008",1,"1/25/2006",0,301,130408,"1",17714,17898,18049,18,213,0,0,15560,28,784,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,432
"79","5/9/2003",1955,"M","B","DWP","10/23/2003","0",3,"pwid",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1276,71375,"2",17714,17898,18049,0,9999,0,0,15834,48,2304,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"80","1/15/2003",1971,"F","W","Dismissed","6/3/2003","",3,"pwid",0,"crack","heroin",0,0,0,1,0,1,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,856,19131,"3",17714,17898,18049,0,9999,1,1,15720,32,1024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"81","3/20/2003",1951,"M","B","DWP","7/31/2003","0",2,"dist, pwid",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,1154,48715,"2",17714,17898,18049,0,9999,0,0,15784,52,2704,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"82","9/9/2002",1978,"M","B","Plea","1/8/2003","3/7/2003",2,"pwid",0,"cocaine","marijuana",36,24,24,1,1,1,1,1,1,1,1,1,"7/30/2004",1,"7/30/2004",1,"7/30/2004",1,"7/30/2004",1,"11/01/2004",1,"11/01/2004",1,"11/01/2004",1,"11/01/2004",1,"9/28/2004",0,396,146920,"1",17714,17898,18049,12,209,0,0,15592,24,576,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,576
"83","7/15/2002",1983,"M","B","Plea","1/27/2003","11/4/2003",1,"pwid",0,"cocaine","marijuana",24,24,24,1,0,1,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"1/05/2006",0,184,22894,"1",17714,17898,18049,0,9999,0,0,15536,19,361,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,576
"84","9/5/2002",1968,"M","B","Plea","6/25/2003","10/3/2003",1,"dist",0,"heroin","0",6,6,15,1,1,1,1,1,1,1,1,1,"10/22/2003",1,"10/22/2003",1,"10/22/2003",1,"10/22/2003",1,"6/14/2004",1,"6/14/2004",1,"6/14/2004",1,"6/14/2004",0,"0",0,381,145146,"1",17714,17898,18049,0,119,0,0,15588,34,1156,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,90
"85","7/12/2002",1984,"M","B","Plea","4/19/2004","7/16/2004",2,"dist, pwid",0,"cocaine","0",60,60,36,0,0,0,0,0,0,0,0,1,"7/30/2004",1,"7/30/2004",1,"7/30/2004",1,"7/30/2004",1,"11/15/2005",1,"11/15/2005",1,"11/15/2005",1,"11/15/2005",1,"11/10/2005",0,170,115436,"1",17714,17898,18049,0,102,0,0,15533,18,324,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2160
"86","4/23/2003",1955,"M","B","Plea","1/6/2004","1/6/2004",2,"dist, pwid",0,"heroin","0",0,0,12,1,0,0,0,0,0,0,0,1,"3/5/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1230,65415,"3",17714,17898,18049,0,59,0,0,15818,48,2304,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0
"87","2/15/2003",1978,"M","B","Plea","4/30/2003","6/17/2003",1,"dist",0,"marijuana","0",36,36,24,1,1,1,1,1,1,1,1,1,"3/21/2004",1,"3/21/2004",1,"3/21/2004",1,"3/21/2004",0,"0",0,"0",0,"0",0,"0",1,"4/06/2004",0,1018,33857,"3",17714,17898,18049,0,326,0,0,15751,25,625,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,864
"88","2/26/2003",1968,"M","B","Plea","6/4/2003","7/29/2003",1,"dist",0,"crack","0",36,36,24,1,1,1,1,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"5/20/2008",0,1064,38120,"2",17714,17898,18049,0,9999,0,0,15762,35,1225,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,864
"89","10/9/2002",1947,"F","B","Dismissed","10/23/2002","",1,"pwid",0,"other","0",0,0,0,1,0,1,0,1,0,1,0,1,"8/13/2003",1,"8/13/2003",1,"8/13/2003",1,"8/13/2003",1,"12/30/2003",1,"12/30/2003",1,"12/30/2003",1,"12/30/2003",0,"0",0,476,163260,"1",17714,17898,18049,0,294,1,0,15622,55,3025,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"90","7/13/2002",1982,"M","B","Plea","6/12/2003","7/31/2003",1,"pwid",0,"cocaine","marijuana",6,6,24,0,0,0,0,0,0,0,0,1,"10/13/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"10/14/2005",0,177,116115,"1",17714,17898,18049,0,854,0,0,15534,20,400,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,144
"91","7/16/2002",1977,"M","B","Dismissed","7/29/2002","",1,"dist",0,"heroin","0",0,0,0,1,1,0,0,0,0,0,0,1,"1/9/2004",1,"9/09/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,195,117731,"1",17714,17898,18049,0,529,0,0,15537,25,625,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"92","2/7/2003",1964,"M","B","Plea","6/23/2003","10/22/2003",1,"dist",0,"other","0",1,1,0,1,0,1,0,1,0,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,988,30243,"3",17714,17898,18049,0,9999,0,0,15743,39,1521,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
"93","12/18/2002",1960,"M","B","Plea","7/10/2003","10/7/2003",1,"pwid",0,"heroin","0",60,48,24,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,737,198179,"1",17714,17898,18049,12,9999,0,0,15692,42,1764,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1152
"94","10/17/2002",1981,"M","B","Plea","3/28/2003","6/2/2003",1,"dist",0,"cocaine","0",60,60,24,1,0,0,0,0,0,0,0,0,"7/21/2007",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,507,167232,"1",17714,17898,18049,0,1576,0,0,15630,21,441,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1440
"95","12/9/2002",1953,"M","B","DWP","3/25/2003","",1,"dist",0,"other","0",0,0,0,1,1,1,0,1,0,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,713,193311,"1",17714,17898,18049,0,9999,0,0,15683,49,2401,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"96","12/26/2002",1978,"M","B","Dismissed","6/19/2003","",1,"pwid",0,"crack","0",0,0,0,1,1,1,1,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,778,52069,"1",17714,17898,18049,0,9999,0,0,15700,24,576,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"97","7/24/2002",1972,"M","B","Dismissed","2/25/2003","",1,"pwid",0,"cocaine","0",0,0,0,1,1,1,1,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,239,122213,"1",17714,17898,18049,0,9999,0,0,15545,30,900,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"98","4/23/2003",1975,"M","B","Plea","10/21/2003","12/10/2003",2,"dist, pwid",0,"heroin","0",24,0,0,1,1,1,1,1,1,1,1,1,"6/8/2006",1,"11/10/2007",1,"11/10/2007",1,"11/10/2007",1,"6/20/2008",1,"6/20/2008",1,"6/20/2008",1,"6/20/2008",0,"0",0,1231,65415,"3",17714,17898,18049,24,241,0,0,15818,28,784,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
"99","1/15/2003",1962,"M","B","Plea","6/13/2003","10/16/2003",1,"dist",0,"cocaine","0",84,84,24,1,1,1,1,1,1,1,1,1,"4/26/2007",1,"4/26/2007",1,"4/26/2007",1,"4/26/2007",1,"6/26/2007",1,"6/26/2007",1,"6/26/2007",1,"6/26/2007",0,"0",0,2853,19124,"3",17714,17898,18049,0,1413,0,0,15720,41,1681,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2016
"100","10/30/2002",1961,"F","B","Grand jury dismissal","7/11/2003","",1,"pwid",0,"crack","0",0,0,0,1,1,0,0,0,0,0,0,1,"9/29/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,554,173782,"1",17714,17898,18049,0,80,1,0,15643,41,1681,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"101","1/3/2003",1971,"M","B","Plea","12/12/2003","12/16/2003",1,"dist",0,"marijuana","0",36,12,24,1,0,1,0,1,0,1,0,0,"12/16/2008",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,789,13226,"1",17714,17898,18049,24,1111,0,0,15708,32,1024,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,288
"102","2/10/2003",1966,"M","B","Plea","11/19/2003","11/25/2003",1,"dist",0,"heroin","0",24,0,0,1,1,1,1,1,1,1,1,0,"9/15/2008",0,"0",1,"9/15/2008",0,"0",1,"10/17/2008",0,"0",1,"10/17/2008",0,"0",0,"0",0,994,31076,"2",17714,17898,18049,24,1042,0,0,15746,37,1369,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"103","6/29/2002",1963,"F","B","Plea","12/18/2002","12/18/2002",1,"dist",0,"crack","0",12,12,0,1,1,1,1,1,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,111,108398,"1",17714,17898,18049,0,9999,1,0,15520,39,1521,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
"104","12/5/2002",1970,"M","B","Plea","4/14/2003","6/2/2003",1,"dist",0,"marijuana","0",36,24,24,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,708,192048,"1",17714,17898,18049,12,9999,0,0,15679,32,1024,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,576
"105","11/8/2002",1980,"M","B","Plea","4/16/2004","4/16/2004",1,"dist",0,"cocaine","0",24,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,588,178622,"1",17714,17898,18049,24,9999,0,0,15652,22,484,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
"106","11/28/2002",1944,"M","B","Jury trial guilty","4/24/2003","6/18/2003",1,"dist",0,"heroin","0",60,24,24,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"6/29/2007",0,675,188718,"1",17714,17898,18049,36,9999,0,0,15672,58,3364,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,576
"107","3/7/2003",1949,"M","B","Plea","9/26/2003","11/14/2003",2,"dist, pwid",0,"heroin","0",36,30,24,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,3121,42642,"3",17714,17898,18049,6,9999,0,0,15771,54,2916,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,720
"108","12/5/2002",1943,"M","B","DWP","12/1/2003","",2,"pwid",1,"cocaine","heroin",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,703,192084,"1",17714,17898,18049,0,9999,0,0,15679,59,3481,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"109","6/29/2002",1982,"M","B","Plea","10/25/2002","2/13/2003",1,"dist",0,"crack","0",60,54,24,1,0,0,0,0,0,0,0,1,"7/3/2003",1,"7/03/2003",1,"7/03/2003",1,"7/03/2003",1,"6/17/2004",1,"6/17/2004",1,"6/17/2004",1,"6/17/2004",1,"6/21/2004",1,111,108398,"1",17714,17898,18049,6,71,0,0,15520,20,400,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1296
"110","7/7/2002",1982,"M","B","DWP","10/31/2002","",2,"dist, pwid",0,"cocaine","0",0,0,0,0,0,0,0,0,0,0,0,1,"11/22/2002",1,"11/22/2002",1,"11/22/2003",0,"0",1,"2/13/2004",0,"0",1,"2/13/2004",0,"0",0,"0",1,138,112428,"1",17714,17898,18049,0,22,0,0,15528,20,400,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"111","11/20/2002",1974,"F","B","Dismissed","1/8/2003","",1,"pwid",1,"pcp","0",0,0,0,0,0,0,0,0,0,0,0,1,"4/5/2003",1,"4/05/2003",0,"0",0,"0",1,"8/20/2003",1,"8/20/2003",0,"0",0,"0",0,"0",1,632,184706,"1",17714,17898,18049,0,87,1,0,15664,28,784,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"112","11/2/2002",1969,"F","B","Plea","1/23/2003","4/22/2003",1,"dist",0,"cocaine","0",36,36,36,1,1,1,1,1,0,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,572,175575,"1",17714,17898,18049,0,9999,1,0,15646,33,1089,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1296
"113","7/7/2002",1980,"M","B","DWP","10/31/2002","",2,"dist, pwid",0,"cocaine","0",0,0,0,1,0,0,0,0,0,0,0,1,"8/4/2004",0,"0",1,"8/04/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,138,112428,"1",17714,17898,18049,0,643,0,0,15528,22,484,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"114","7/3/2002",1981,"M","B","Plea","9/19/2002","11/7/2002",2,"dist, pwid",0,"cocaine","0",36,21,24,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,127,110577,"1",17714,17898,18049,15,9999,0,0,15524,21,441,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,504
"115","8/2/2002",1971,"F","B","Plea","2/21/2003","4/11/2003",1,"dist",0,"crack","0",12,12,24,1,0,0,0,0,0,0,0,1,"11/17/2003",1,"12/07/2006",1,"12/07/2006",1,"12/07/2006",1,"3/04/2004",1,"4/03/2007",1,"4/03/2007",1,"4/03/2007",1,"10/15/2003",0,288,127116,"1",17714,17898,18049,0,269,1,0,15554,31,961,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,288
"116","1/8/2003",1938,"M","B","Plea","7/31/2003","9/30/2003",1,"pwid",0,"cocaine","0",60,60,36,1,1,1,1,1,1,1,1,1,"8/11/2006",1,"8/11/2006",1,"8/11/2006",1,"8/11/2006",1,"11/21/2006",1,"11/21/2006",1,"11/21/2006",1,"11/21/2006",0,"0",0,810,15534,"1",17714,17898,18049,0,1107,0,0,15713,65,4225,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,2160
"117","2/5/2003",1975,"M","B","Plea","11/17/2003","1/8/2004",3,"pwid",1,"cocaine","marijuana",6,6,24,1,0,1,0,1,0,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"7/11/2005",0,969,29153,"3",17714,17898,18049,0,9999,0,0,15741,28,784,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,144
"118","3/20/2003",1947,"M","B","Plea","6/24/2003","10/3/2003",2,"dist, pwid",0,"heroin","0",12,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,1154,48715,"2",17714,17898,18049,12,9999,0,0,15784,56,3136,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
"119","11/28/2002",1949,"M","B","Plea","7/9/2003","2/27/2004",1,"dist",0,"heroin","0",36,36,36,1,1,1,1,1,1,1,1,1,"11/11/2006",1,"11/11/2006",1,"11/11/2006",1,"11/11/2006",0,"0",0,"0",0,"0",0,"0",0,"0",1,677,188918,"1",17714,17898,18049,0,1221,0,0,15672,53,2809,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1296
"120","7/19/2002",1967,"M","B","Dismissed","1/14/2003","",1,"pwid",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,1,"10/2/2003",1,"10/02/2003",1,"10/02/2003",1,"10/02/2003",1,"10/27/2003",1,"10/27/2003",1,"10/27/2003",1,"10/27/2003",0,"0",0,217,119309,"1",17714,17898,18049,0,261,0,0,15540,35,1225,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"121","10/24/2002",1980,"M","B","DWP","2/24/2003","",1,"pwid",0,"cocaine","0",0,0,0,1,1,1,1,0,0,0,0,1,"1/24/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,535,170902,"1",17714,17898,18049,0,334,0,0,15637,22,484,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"122","11/12/2002",1982,"M","B","Plea","3/13/2003","5/1/2003",1,"dist",0,"marijuana","0",36,12,24,1,0,1,0,1,0,1,0,1,"2/16/2006",1,"2/16/2006",1,"2/16/2006",1,"2/16/2006",1,"6/26/2006",1,"6/26/2006",1,"6/26/2006",1,"6/26/2006",1,"6/22/2006",0,603,180540,"1",17714,17898,18049,24,351,0,0,15656,20,400,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,288
"123","6/6/2002",1974,"M","B","Plea","11/13/2003","2/13/2004",1,"pwid",0,"cocaine","0",27,27,24,1,1,1,1,1,1,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,21,95729,"1",17714,17898,18049,0,9999,0,0,15497,28,784,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,648
"124","7/16/2002",1970,"M","B","Plea","9/4/2002","11/1/2002",1,"pwid",1,"pcp","0",15,0,0,1,1,1,1,1,1,0,0,0,"6/1/2008",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,189,NA,"1",17714,17898,18049,15,1647,0,0,15537,32,1024,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0
"125","2/5/2003",1954,"M","B","Plea","9/3/2003","2/27/2004",1,"dist",0,"heroin","0",324,324,24,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,973,29208,"3",17714,17898,18049,0,9999,0,0,15741,49,2401,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,7776
